sample_in_period,mean_error_deg,stat_std_deg,single_std_deg,total_std_deg,outlier
1306.0128668118023,0.06441849270524674,0.025984320621696123,0.043081146000877445,0.05031073502663245,0
1307.0128766638786,0.06475886949220921,0.02358833916556643,0.04280586625814671,0.048874859904659965,0
1308.012886515955,0.07647977411404049,0.024324986694329517,0.03887831634356055,0.04586096880125054,0
1309.0128963680315,0.08020572879092924,0.025449287021238918,0.038740987277524494,0.0463522416407957,0
1310.0129062201079,0.08117613464439444,0.013947148948311915,0.03718122981049836,0.03971104146213607,1
1311.0129160721842,0.0613301048420567,0.02792980670486232,0.039988597075897754,0.048776654238164706,0
1312.0129259242608,0.05609133736376432,0.030925792226109118,0.04351527883008959,0.053385242497088224,0
1313.0129357763371,0.0515527854493535,0.029367843631011893,0.04492721029936135,0.053674243961313574,0
1314.0129456284135,0.05137161894364479,0.029686676572373973,0.05256032422878082,0.06036461255526537,0
1315.01295548049,0.05155059644265236,0.017667790215806185,0.05482098740854578,0.057597668976770856,1
1316.0129653325664,0.04746623372202268,0.023550984777261325,0.058966962290976324,0.06349607488502118,0
1317.0129751846428,0.06473323421467317,0.011927043026533076,0.06044484306135512,0.06161033523743092,1
1318.0129850367193,0.05209923494882989,0.022564974445713384,0.05738320494124297,0.06166044340632323,0
1319.0129948887957,0.06293930084804344,0.0012736729533893828,0.052975517869697564,0.05299082690763413,1
1320.013004740872,0.05518642925282317,0.024918930996698944,0.05031306111001703,0.056145856839828805,0
1321.0130145929486,0.05409017285681886,0.022338409418048502,0.04938787247319066,0.05420485663440594,0
1322.013024445025,0.07407340811035965,0.005849751306389338,0.05507533518772202,0.055385125587891694,1
1323.0130342971013,0.055130158957098274,0.014204031641018744,0.05593809347605658,0.05771329843801258,1
1324.0130441491779,0.05251025508766004,0.021028438548473857,0.614768527425126,0.6151280659669536,1
1325.0130540012542,0.3345228515425284,0.2953144203295676,7.912874591001975,7.918383351403193,1
1326.0130638533306,4.665710271678866,0.22044344120874332,12.546789322450087,12.548725736612441,1
1327.013073705407,-0.05952676192570152,0.025733011582833372,7.208861235105216,7.208907163702958,1
1328.0130835574835,-0.057882964098228386,0.03011671104491293,5.531982460872841,5.532064439582108,1
1329.0130934095598,-0.0487822117214835,0.0285331433327798,5.4722709811184505,5.472345368400969,1
1330.0131032616362,0.0008522686396545964,0.05399141250862476,5.530549133686121,5.53081267019061,1
1331.0131131137127,0.029465582994779044,0.012343343564884958,5.383575135055767,5.383589285311527,1
1332.013122965789,0.007062675717002599,0.03487587025363451,0.042263325728143515,0.05479520989604389,0
1333.0131328178654,0.01711063292616978,0.03241519515530656,0.04186373018256883,0.052946357587236675,0
1334.013142669942,0.015926945573697695,0.02838174307858165,0.04177801593714406,0.05050669218849003,0
1335.0131525220183,0.02912140039090774,0.024093352611235117,0.04093933642203793,0.0475028305127822,0
1336.0131623740947,0.029922142594955403,0.023335973523150297,0.041725316558121256,0.04780763225833925,0
1337.0131722261713,0.03564058125689624,0.022641367563454397,0.03980929731538583,0.04579750733269476,0
1338.0131820782476,0.043405902102607447,0.02514381623958452,0.03973140983492092,0.047019106994502194,0
1339.013191930324,0.043659111403864394,0.02190300574806542,0.04145169805153855,0.04688267198182834,0
1340.0132017824005,0.054259387865222664,0.01965552056634831,0.04315554672684207,0.04742088887849732,1
1341.0132116344769,0.05334058091059054,0.024472751922852205,0.0425961739868114,0.04912585495431275,0
1342.0132214865532,0.05814831785712471,0.01516044754901999,0.043027609322299126,0.045620328077283584,1
1343.0132313386298,0.07028136365600328,0.02687261856207684,0.04395233584672982,0.05151645809609399,0
1344.0132411907061,0.07103340158887603,0.0226332312453171,0.0440213517940586,0.04949891484043124,0
1345.0132510427825,0.0698792599991849,0.01988494464666884,0.042636052131687516,0.04704512689936184,0
1346.013260894859,0.06907807330278122,0.023662369308848824,0.04316120274679676,0.04922191731188909,0
1347.0132707469354,0.058936914884592774,0.02201238907406684,0.044093104833679425,0.04928232103525504,0
1348.0132805990118,0.06249701630283274,0.025579775831481907,0.043874973578585885,0.05078718576679038,0
1349.013290451088,0.059214385591032065,0.024297707835783645,0.0435142470873695,0.04983842198197839,0
1350.0133003031647,0.05623118122813114,0.023913736636991614,0.04316768320178633,0.049348917647230935,0
1351.013310155241,0.05656285279949063,0.023103765626289796,0.04417058940463462,0.04984801856109579,0
1352.0133200073174,0.057925079024010354,0.022841105655485736,0.05286049813712557,0.05758427190535727,0
1353.013329859394,0.058156862267061626,0.01595310805720649,0.05069600529559661,0.05314684007178664,1
1354.0133397114703,0.046623479405620095,0.02228181234280947,0.05008734476276529,0.05481989845543576,0
1355.0133495635466,0.04399031452859011,0.023691473803337595,0.05157097534621609,0.056752545574046805,0
1356.0133594156232,0.04724606226945601,0.02298260297337395,0.04935607710784533,0.05444467271374961,0
1357.0133692676995,0.05379094019597611,0.023423532102283512,0.049585869890476614,0.0548399521238119,0
1358.013379119776,0.052892407833351425,0.020023650637583792,0.04815085451130756,0.05214835927452672,0
1359.0133889718525,0.061997835729205995,0.023137977587141274,0.04809983012497553,0.053375646739637315,0
1360.0133988239288,0.06345457414237722,0.02060277386787023,0.04720712546894088,0.05150715470777747,0
1361.0134086760052,0.06384443358482234,0.018580389253896906,0.04610133812161342,0.04970477081155947,0
1362.0134185280817,0.021990973423808353,0.052485085373321826,0.04011753317086527,0.06606134008904418,0
1363.013428380158,0.0036507560048448795,0.04996698287633153,0.03976970960886589,0.0638617975016138,0
1364.0134382322344,0.016870885238606408,0.04584735027349674,0.040050108350161664,0.060876848686182754,0
1365.013448084311,0.045345814403461304,0.03753249527151431,0.041483667123647545,0.055942674581502094,1
1366.0134579363873,0.03476438674096016,0.032263819957953355,0.044954123465309394,0.05533378077461823,0
1367.0134677884637,0.02374749657012545,0.02833234092990775,0.04372769333216642,0.0521040565284558,0
1368.0134776405403,0.026217127406166836,0.0237114460040867,0.046958451920760015,0.05260540731140715,0
1369.0134874926166,0.038947786044300554,0.029080157275484544,0.048601589850557216,0.05663717933626906,0
1370.013497344693,0.03923921453058357,0.022742052593157626,0.0494405581016172,0.054420306334578214,0
1371.0135071967693,0.037724647793841846,0.018977246751607557,0.050376602900208366,0.05383249960791976,0
1372.0135170488459,0.044073866096526776,0.02121549616461486,0.0486282981863604,0.05305477039826268,0
1373.0135269009222,0.04811403460629688,0.021701750560049894,0.049119166669059376,0.053699706811429236,0
1374.0135367529986,0.052250497232061356,0.019634829697446093,0.04929926165756844,0.0530654665222978,0
1375.0135466050751,0.060660972180755834,0.02245835584888942,0.04926551660728234,0.05414304086415684,0
1376.0135564571515,0.0623248686004053,0.019609837750380568,0.04793480112630818,0.05179083795050015,0
1377.0135663092278,0.06727151591348957,0.017367495286642467,0.04771564607274272,0.05077807373927054,0
1378.0135761613044,0.07749423253993529,0.022650135187476335,0.044628860328688215,0.05004761531030739,0
1379.0135860133807,0.07754645896154165,0.018185000966733755,0.04373147308235044,0.04736175670424872,0
1380.013595865457,0.07737516677844446,0.02128380950477605,0.042485268134700174,0.04751840228283107,0
1381.0136057175337,0.06279597791925401,0.02074520875083373,0.043770065531334224,0.048437406234572065,0
1382.01361556961,0.05801528936432179,0.025368395475809668,0.04490177587917284,0.051572521424888156,0
1383.0136254216864,0.0625535180143528,0.026896355325273732,0.046276400853824645,0.05352494003515784,0
1384.013635273763,0.1010621833993039,0.04331683876737731,0.059442828761552546,0.0735513318164547,0
1385.0136451258393,0.09444401616364455,0.04487190067504139,0.05696652302754313,0.07251670301412208,0
1386.0136549779156,0.05524389420863177,0.012967720058221619,0.04758997944211485,0.04932512449867022,1
1387.0136648299922,0.03603557289194015,0.02116092000884873,0.04775410452230424,0.052232547653240625,1
1388.0136746820685,0.027290419924369758,0.02397673947517924,0.04711418295037719,0.05286426270120705,1
1389.0136845341449,0.017574281966105332,0.022406376307053465,0.04856357274685615,0.05348332728199019,1
